Date,Open,High,Low,Close,Volume,time_d,DayHigh,DayLow,DayClose,DayOpen,DayVol,hour,minute,allow_entry
2025-10-21 10:00:00,1900.5,1901.3,1891.0,1891.7,9216,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,0,
2025-10-21 10:05:00,1891.6,1899.0,1891.1,1899.0,6906,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,5,
2025-10-21 10:10:00,1899.0,1902.9,1895.3,1896.4,6623,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,10,
2025-10-21 10:15:00,1896.4,1902.0,1895.5,1901.3,4243,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,15,
2025-10-21 10:20:00,1901.3,1901.9,1891.1,1893.5,5989,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,20,
2025-10-21 10:25:00,1893.8,1895.6,1892.0,1892.7,3548,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,25,
2025-10-21 10:30:00,1892.7,1893.7,1884.6,1884.9,9381,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,30,
2025-10-21 10:35:00,1885.0,1885.8,1878.0,1878.0,11474,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,35,
2025-10-21 10:40:00,1878.3,1883.9,1864.3,1883.0,24731,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,40,
2025-10-21 10:45:00,1882.3,1889.6,1878.0,1884.5,10708,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,45,
2025-10-21 10:50:00,1885.0,1886.8,1875.7,1878.1,7997,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,50,
2025-10-21 10:55:00,1878.0,1883.5,1872.0,1874.4,6049,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,10,55,
2025-10-21 11:00:00,1874.0,1876.9,1865.3,1866.5,10212,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,11,0,
2025-10-21 11:05:00,1866.6,1874.9,1860.0,1873.9,14931,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,11,5,
2025-10-21 11:10:00,1872.7,1878.3,1870.3,1873.3,7368,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,11,10,
2025-10-21 11:15:00,1873.0,1877.8,1870.5,1872.4,4422,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,11,15,
2025-10-21 11:20:00,1872.4,1875.0,1866.3,1868.6,6767,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,11,20,long
2025-10-21 11:25:00,1868.6,1875.9,1865.0,1873.0,5958,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,11,25,long
2025-10-21 13:00:00,1873.6,1883.0,1873.0,1877.7,8695,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,0,long
2025-10-21 13:05:00,1877.8,1885.8,1877.8,1881.2,6718,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,5,long
2025-10-21 13:10:00,1881.4,1884.8,1878.3,1884.5,5454,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,10,long
2025-10-21 13:15:00,1884.5,1900.0,1884.5,1899.9,16683,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,15,
2025-10-21 13:20:00,1899.9,1906.0,1892.6,1894.9,14956,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,20,long
2025-10-21 13:25:00,1894.9,1902.9,1889.2,1899.2,10721,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,25,
2025-10-21 13:30:00,1899.2,1903.2,1892.0,1897.6,9370,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,30,long
2025-10-21 13:35:00,1898.0,1904.9,1896.4,1902.4,9267,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,35,long
2025-10-21 13:40:00,1902.4,1914.4,1901.8,1911.2,14156,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,40,
2025-10-21 13:45:00,1911.2,1912.0,1898.2,1899.4,12633,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,45,long
2025-10-21 13:50:00,1900.0,1906.5,1898.1,1901.4,7877,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,50,long
2025-10-21 13:55:00,1901.4,1905.3,1899.0,1905.3,7356,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,13,55,
2025-10-21 14:00:00,1905.3,1923.0,1904.6,1917.2,19083,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,0,
2025-10-21 14:05:00,1917.9,1930.5,1917.2,1926.6,17917,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,5,
2025-10-21 14:10:00,1927.5,1933.0,1918.7,1922.0,16658,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,10,short
2025-10-21 14:15:00,1922.0,1927.5,1919.2,1921.5,8361,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,15,short
2025-10-21 14:20:00,1921.5,1926.0,1902.9,1906.7,16009,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,20,
2025-10-21 14:25:00,1906.7,1916.6,1898.8,1910.2,12455,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,25,
2025-10-21 14:45:00,1900.2,1900.2,1900.2,1900.2,4902,2025-10-21,1933.0,1860.0,1900.2,1873.7,495762,14,45,
2025-10-22 09:00:00,1908.0,1914.5,1905.2,1914.4,8588,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,0,
2025-10-22 09:05:00,1914.2,1914.9,1910.6,1911.5,3952,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,5,
2025-10-22 09:10:00,1912.0,1913.9,1910.6,1913.5,2328,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,10,
2025-10-22 09:15:00,1913.2,1917.0,1908.1,1912.5,9571,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,15,
2025-10-22 09:20:00,1912.4,1916.9,1910.9,1914.3,6797,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,20,
2025-10-22 09:25:00,1914.5,1916.2,1910.4,1911.3,4839,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,25,
2025-10-22 09:30:00,1911.5,1912.0,1905.4,1908.2,6926,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,30,
2025-10-22 09:35:00,1908.2,1909.4,1905.1,1907.4,3542,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,35,
2025-10-22 09:40:00,1907.4,1909.7,1904.0,1905.8,4312,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,40,
2025-10-22 09:45:00,1905.8,1905.8,1902.6,1903.3,3484,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,45,
2025-10-22 09:50:00,1903.3,1905.0,1901.2,1901.6,3683,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,50,
2025-10-22 09:55:00,1901.6,1904.5,1900.5,1900.5,3889,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,9,55,
2025-10-22 10:00:00,1900.5,1901.0,1892.0,1893.7,11919,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,0,
2025-10-22 10:05:00,1893.7,1898.4,1890.2,1897.0,8484,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,5,
2025-10-22 10:10:00,1897.0,1898.6,1894.5,1897.3,4166,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,10,
2025-10-22 10:15:00,1897.5,1897.5,1888.0,1888.8,6407,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,15,
2025-10-22 10:20:00,1889.0,1889.5,1880.2,1886.6,9652,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,20,
2025-10-22 10:25:00,1886.7,1889.7,1885.6,1887.1,4766,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,25,
2025-10-22 10:30:00,1887.1,1894.8,1884.7,1892.1,6238,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,30,
2025-10-22 10:35:00,1892.6,1892.6,1887.4,1890.3,4019,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,35,
2025-10-22 10:40:00,1889.0,1898.2,1888.0,1895.2,7719,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,40,
2025-10-22 10:45:00,1895.2,1899.8,1892.0,1896.9,5285,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,45,
2025-10-22 10:50:00,1896.5,1897.8,1892.1,1892.7,3621,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,50,
2025-10-22 10:55:00,1892.6,1893.4,1883.1,1884.8,8257,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,10,55,
2025-10-22 11:00:00,1884.8,1889.0,1883.6,1886.1,5019,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,11,0,
2025-10-22 11:05:00,1886.4,1893.8,1883.5,1893.3,6253,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,11,5,
2025-10-22 11:10:00,1893.8,1894.3,1887.0,1888.3,3773,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,11,10,
2025-10-22 11:15:00,1888.3,1891.9,1885.1,1889.4,3433,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,11,15,
2025-10-22 11:20:00,1889.4,1893.3,1889.1,1892.0,2226,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,11,20,
2025-10-22 11:25:00,1892.0,1897.6,1890.2,1897.1,4715,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,11,25,
2025-10-22 13:00:00,1897.4,1899.0,1893.0,1893.0,6916,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,0,
2025-10-22 13:05:00,1893.0,1894.0,1888.3,1893.0,9023,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,5,
2025-10-22 13:10:00,1893.1,1898.6,1891.6,1897.1,7362,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,10,
2025-10-22 13:15:00,1897.1,1898.2,1890.3,1895.0,6453,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,15,
2025-10-22 13:20:00,1894.6,1899.6,1893.8,1898.0,6676,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,20,
2025-10-22 13:25:00,1898.0,1898.0,1887.1,1888.1,10077,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,25,
2025-10-22 13:30:00,1888.4,1892.8,1885.0,1891.9,9730,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,30,
2025-10-22 13:35:00,1891.9,1892.0,1886.0,1888.0,5423,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,35,
2025-10-22 13:40:00,1887.3,1888.4,1874.6,1878.6,15232,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,40,
2025-10-22 13:45:00,1878.6,1879.5,1870.0,1873.3,15728,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,45,
2025-10-22 13:50:00,1872.7,1884.3,1871.5,1883.7,10943,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,50,
2025-10-22 13:55:00,1882.2,1884.3,1876.3,1877.0,7720,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,13,55,
2025-10-22 14:00:00,1876.8,1878.5,1855.1,1860.1,19400,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,0,long
2025-10-22 14:05:00,1860.1,1878.9,1859.5,1877.0,17095,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,5,long
2025-10-22 14:10:00,1877.0,1904.6,1876.8,1901.4,24272,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,10,long
2025-10-22 14:15:00,1901.7,1906.8,1897.0,1903.5,18476,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,15,long
2025-10-22 14:20:00,1903.1,1921.0,1898.8,1919.8,20946,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,20,both
2025-10-22 14:25:00,1919.1,1925.0,1915.7,1922.0,16026,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,25,
2025-10-22 14:45:00,1926.0,1926.0,1926.0,1926.0,5261,2025-10-22,1926.0,1855.1,1926.0,1908.0,400622,14,45,
2025-10-23 09:00:00,1924.0,1927.8,1923.0,1926.4,7283,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,0,
2025-10-23 09:05:00,1926.4,1928.5,1926.0,1927.7,3901,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,5,
2025-10-23 09:10:00,1927.9,1929.8,1927.0,1929.3,2433,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,10,
2025-10-23 09:15:00,1929.6,1930.0,1921.1,1925.7,9178,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,15,
2025-10-23 09:20:00,1925.7,1926.9,1923.7,1926.5,4635,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,20,
2025-10-23 09:25:00,1926.7,1927.0,1922.8,1924.3,3709,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,25,
2025-10-23 09:30:00,1924.3,1925.0,1918.1,1918.1,8419,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,30,long
2025-10-23 09:35:00,1918.1,1919.0,1913.0,1915.8,11401,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,35,long
2025-10-23 09:40:00,1915.6,1918.9,1914.5,1917.0,5497,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,40,long
2025-10-23 09:45:00,1916.9,1919.8,1916.3,1917.3,5626,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,45,long
2025-10-23 09:50:00,1917.3,1924.8,1916.2,1923.4,7652,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,50,long
2025-10-23 09:55:00,1923.6,1935.0,1923.4,1933.0,15938,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,9,55,
2025-10-23 10:00:00,1933.3,1938.0,1931.6,1933.0,13781,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,0,
2025-10-23 10:05:00,1933.0,1934.0,1929.0,1930.3,5138,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,5,long
2025-10-23 10:10:00,1930.3,1934.1,1928.2,1929.5,5631,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,10,long
2025-10-23 10:15:00,1929.5,1932.0,1926.6,1928.5,6660,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,15,long
2025-10-23 10:20:00,1928.5,1931.6,1927.1,1928.9,3956,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,20,long
2025-10-23 10:25:00,1929.0,1929.0,1924.2,1924.3,5298,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,25,long
2025-10-23 10:30:00,1924.3,1934.0,1924.2,1930.3,8839,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,30,long
2025-10-23 10:35:00,1930.3,1932.8,1929.1,1932.8,4746,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,35,
2025-10-23 10:40:00,1932.8,1933.9,1929.1,1929.9,5238,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,40,long
2025-10-23 10:45:00,1930.0,1930.4,1926.7,1927.6,4277,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,45,long
2025-10-23 10:50:00,1927.7,1928.8,1924.5,1928.8,3905,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,50,long
2025-10-23 10:55:00,1928.9,1939.0,1928.5,1937.6,13520,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,10,55,long
2025-10-23 11:00:00,1937.8,1939.8,1934.1,1935.0,9010,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,11,0,long
2025-10-23 11:05:00,1935.0,1938.9,1935.0,1938.0,4589,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,11,5,long
2025-10-23 11:10:00,1938.7,1946.0,1937.9,1944.4,14867,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,11,10,
2025-10-23 11:15:00,1944.1,1945.0,1939.6,1940.8,5924,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,11,15,
2025-10-23 11:20:00,1940.8,1942.7,1937.9,1941.0,5616,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,11,20,
2025-10-23 11:25:00,1941.0,1945.6,1939.1,1944.2,4944,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,11,25,
2025-10-23 13:00:00,1944.2,1948.8,1940.1,1942.6,8672,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,0,
2025-10-23 13:05:00,1942.6,1943.9,1938.2,1940.3,4664,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,5,
2025-10-23 13:10:00,1940.0,1945.0,1938.7,1943.8,4572,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,10,
2025-10-23 13:15:00,1943.8,1944.0,1940.1,1941.1,3450,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,15,
2025-10-23 13:20:00,1941.1,1941.5,1936.2,1938.0,6783,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,20,long
2025-10-23 13:25:00,1938.0,1939.6,1935.0,1936.7,5019,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,25,long
2025-10-23 13:30:00,1936.6,1943.0,1933.3,1939.0,9663,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,30,long
2025-10-23 13:35:00,1939.2,1941.9,1936.1,1940.0,5672,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,35,long
2025-10-23 13:40:00,1939.8,1940.1,1936.5,1939.3,3443,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,40,long
2025-10-23 13:45:00,1939.8,1948.0,1939.3,1946.9,10691,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,45,long
2025-10-23 13:50:00,1946.9,1947.1,1942.5,1943.7,6386,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,50,long
2025-10-23 13:55:00,1943.7,1956.0,1943.7,1950.1,13453,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,13,55,
2025-10-23 14:00:00,1950.1,1959.0,1950.1,1957.6,11413,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,0,short
2025-10-23 14:05:00,1957.1,1957.8,1942.0,1948.0,16121,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,5,long
2025-10-23 14:10:00,1948.0,1954.2,1944.1,1952.4,9564,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,10,short
2025-10-23 14:15:00,1952.7,1958.5,1946.3,1947.5,13725,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,15,both
2025-10-23 14:20:00,1947.6,1950.6,1943.1,1946.5,7984,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,20,both
2025-10-23 14:25:00,1946.5,1948.7,1942.0,1946.6,8309,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,25,
2025-10-23 14:45:00,1943.5,1943.5,1943.5,1943.5,4541,2025-10-23,1959.0,1913.0,1943.5,1924.0,365736,14,45,
2025-10-24 09:00:00,1945.5,1945.5,1941.4,1941.8,5582,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,0,
2025-10-24 09:05:00,1941.8,1942.9,1938.1,1942.5,4833,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,5,
2025-10-24 09:10:00,1942.5,1943.2,1938.5,1938.7,2703,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,10,
2025-10-24 09:15:00,1939.1,1945.0,1937.4,1943.0,8653,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,15,
2025-10-24 09:20:00,1942.9,1943.2,1936.5,1937.9,6558,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,20,
2025-10-24 09:25:00,1937.6,1938.0,1931.1,1936.5,10743,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,25,
2025-10-24 09:30:00,1936.5,1937.9,1935.0,1937.5,6356,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,30,
2025-10-24 09:35:00,1937.5,1939.9,1935.0,1935.5,6606,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,35,
2025-10-24 09:40:00,1935.5,1938.0,1933.5,1937.3,5345,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,40,
2025-10-24 09:45:00,1937.3,1937.7,1934.0,1936.8,3015,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,45,
2025-10-24 09:50:00,1936.8,1943.5,1936.4,1941.9,7340,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,50,
2025-10-24 09:55:00,1941.8,1944.0,1939.7,1943.2,4278,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,9,55,
2025-10-24 10:00:00,1943.2,1943.3,1939.3,1939.9,4283,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,0,
2025-10-24 10:05:00,1939.9,1939.9,1935.0,1937.0,6914,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,5,
2025-10-24 10:10:00,1937.0,1939.8,1936.6,1937.4,2760,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,10,
2025-10-24 10:15:00,1937.1,1937.9,1934.1,1936.2,4874,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,15,
2025-10-24 10:20:00,1935.8,1938.3,1933.9,1934.8,6459,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,20,
2025-10-24 10:25:00,1934.8,1936.0,1933.0,1934.0,4457,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,25,
2025-10-24 10:30:00,1933.9,1935.5,1932.0,1933.2,4662,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,30,
2025-10-24 10:35:00,1933.2,1937.0,1932.1,1936.6,4550,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,35,
2025-10-24 10:40:00,1936.5,1938.0,1932.5,1932.9,5505,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,40,
2025-10-24 10:45:00,1933.0,1933.0,1928.1,1929.0,9848,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,45,
2025-10-24 10:50:00,1929.0,1929.9,1920.2,1922.0,11964,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,50,
2025-10-24 10:55:00,1922.0,1924.9,1913.0,1913.5,14784,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,10,55,
2025-10-24 11:00:00,1913.3,1921.5,1903.9,1918.6,18180,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,11,0,long
2025-10-24 11:05:00,1918.6,1926.0,1917.1,1923.0,11424,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,11,5,long
2025-10-24 11:10:00,1922.9,1923.0,1918.6,1920.0,5336,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,11,10,long
2025-10-24 11:15:00,1919.7,1928.1,1918.0,1926.7,10714,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,11,15,long
2025-10-24 11:20:00,1926.7,1930.5,1925.5,1928.0,8345,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,11,20,long
2025-10-24 11:25:00,1928.2,1932.6,1925.2,1929.3,7377,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,11,25,long
2025-10-24 13:00:00,1929.1,1930.7,1926.1,1927.1,3957,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,0,long
2025-10-24 13:05:00,1927.1,1928.3,1923.1,1925.1,4695,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,5,long
2025-10-24 13:10:00,1925.1,1931.0,1923.0,1930.0,6318,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,10,long
2025-10-24 13:15:00,1930.3,1935.0,1930.0,1932.0,10104,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,15,long
2025-10-24 13:20:00,1932.0,1935.4,1931.0,1932.9,5895,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,20,long
2025-10-24 13:25:00,1932.4,1938.9,1929.1,1936.7,9575,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,25,long
2025-10-24 13:30:00,1936.7,1944.0,1936.5,1940.7,13207,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,30,
2025-10-24 13:35:00,1940.4,1943.5,1936.8,1938.0,9292,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,35,long
2025-10-24 13:40:00,1938.0,1948.7,1936.5,1947.6,15275,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,40,
2025-10-24 13:45:00,1947.6,1951.2,1936.0,1941.6,18109,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,45,
2025-10-24 13:50:00,1941.6,1943.4,1932.0,1934.8,10573,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,50,long
2025-10-24 13:55:00,1934.8,1944.0,1932.0,1943.6,11805,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,13,55,
2025-10-24 14:00:00,1943.7,1950.0,1942.9,1948.7,13166,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,0,short
2025-10-24 14:05:00,1948.8,1950.0,1939.6,1943.6,11569,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,5,
2025-10-24 14:10:00,1943.6,1948.8,1939.0,1941.2,9310,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,10,
2025-10-24 14:15:00,1941.2,1948.0,1934.5,1945.9,14929,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,15,long
2025-10-24 14:20:00,1945.9,1954.3,1943.7,1944.4,14696,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,20,both
2025-10-24 14:25:00,1944.4,1947.0,1941.7,1943.0,8377,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,25,
2025-10-24 14:45:00,1937.4,1937.4,1937.4,1937.4,5193,2025-10-24,1954.3,1903.9,1937.4,1945.5,410493,14,45,
2025-10-27 09:00:00,1952.0,1952.0,1947.6,1948.0,7754,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,0,
2025-10-27 09:05:00,1948.5,1949.6,1948.0,1948.9,1923,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,5,
2025-10-27 09:10:00,1949.0,1956.6,1949.0,1955.2,7062,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,10,short
2025-10-27 09:15:00,1955.8,1956.3,1947.2,1948.4,7572,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,15,short
2025-10-27 09:20:00,1948.6,1948.6,1945.0,1946.1,5382,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,20,short
2025-10-27 09:25:00,1946.0,1949.5,1945.7,1947.0,5113,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,25,short
2025-10-27 09:30:00,1947.0,1947.9,1941.0,1944.1,8120,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,30,short
2025-10-27 09:35:00,1944.0,1946.6,1941.6,1943.3,4202,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,35,short
2025-10-27 09:40:00,1943.3,1946.5,1943.0,1943.0,3044,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,40,short
2025-10-27 09:45:00,1943.0,1944.6,1942.0,1942.8,3327,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,45,short
2025-10-27 09:50:00,1942.6,1942.6,1937.6,1938.3,8357,2025-10-27,1956.6,1891.5,1891.5,1952.0,411302,9,50,short
